Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,4
Proceso 1,10,15
Proceso 2,20,21
Proceso 3,22,28
Proceso 4,28,29
Proceso 5,38,39
Proceso 6,48,51
Proceso 7,54,55
Proceso 8,60,64
Proceso 9,67,69
Proceso 10,74,77
Proceso 11,78,81
Proceso 12,84,85
Proceso 13,89,95
Proceso 14,98,102
Proceso 15,105,110
Proceso 16,112,114
Proceso 17,115,116
Proceso 18,120,123
Proceso 19,124,128
Proceso 20,129,132
Proceso 21,131,133
Proceso 22,139,140
Proceso 23,147,149
Proceso 24,156,157
