Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,4
Proceso 1,9,13
Proceso 2,16,18
Proceso 3,21,23
Proceso 4,26,28
Proceso 5,34,37
Proceso 6,43,45
Proceso 7,47,49
Proceso 8,50,52
Proceso 9,53,54
Proceso 10,62,63
Proceso 11,63,64
Proceso 12,72,74
Proceso 13,78,80
Proceso 14,87,90
Proceso 15,94,96
Proceso 16,97,100
Proceso 17,102,103
Proceso 18,109,114
Proceso 19,115,117
Proceso 20,117,119
Proceso 21,122,124
Proceso 22,132,134
Proceso 23,140,141
Proceso 24,146,149
