Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,4
Proceso 1,10,14
Proceso 2,11,16
Proceso 3,12,18
Proceso 4,17,20
Proceso 5,19,25
Proceso 6,25,28
Proceso 7,31,35
Proceso 8,40,43
Proceso 9,42,44
Proceso 10,51,52
Proceso 11,59,63
Proceso 12,65,66
Proceso 13,66,67
Proceso 14,73,74
Proceso 15,77,79
Proceso 16,80,81
Proceso 17,89,93
Proceso 18,95,96
Proceso 20,98,100
Proceso 19,96,101
Proceso 21,102,104
Proceso 22,109,114
Proceso 23,119,128
Proceso 24,121,129
