Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,1
Proceso 1,8,9
Proceso 2,13,15
Proceso 3,23,26
Proceso 4,25,28
Proceso 5,32,34
Proceso 6,41,43
Proceso 7,46,48
Proceso 8,52,54
Proceso 9,59,63
Proceso 10,67,71
Proceso 11,73,76
Proceso 12,76,80
Proceso 13,85,88
Proceso 14,93,94
Proceso 15,96,98
Proceso 16,98,101
Proceso 17,102,105
Proceso 18,110,113
Proceso 19,114,115
Proceso 20,116,119
Proceso 21,119,120
Proceso 22,124,128
Proceso 23,125,129
Proceso 24,134,137
