Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,1
Proceso 1,8,9
Proceso 2,12,13
Proceso 3,22,26
Proceso 4,25,30
Proceso 5,27,31
Proceso 6,33,34
Proceso 7,35,38
Proceso 8,41,45
Proceso 9,50,53
Proceso 10,60,63
Proceso 12,70,71
Proceso 11,67,72
Proceso 13,72,75
Proceso 14,76,78
Proceso 15,78,79
Proceso 16,85,89
Proceso 17,94,96
Proceso 18,100,101
Proceso 19,109,110
Proceso 20,111,112
Proceso 21,117,119
Proceso 22,127,128
Proceso 23,130,134
Proceso 24,133,134
