Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,1
Proceso 1,4,8
Proceso 2,10,13
Proceso 3,19,22
Proceso 4,25,29
Proceso 5,26,31
Proceso 6,33,34
Proceso 7,39,40
Proceso 8,47,50
Proceso 9,54,57
Proceso 10,63,64
Proceso 11,65,71
Proceso 12,70,75
Proceso 13,80,84
Proceso 14,90,91
Proceso 15,100,103
Proceso 16,107,108
Proceso 17,113,115
Proceso 18,121,122
Proceso 19,123,124
Proceso 20,131,133
Proceso 21,133,134
Proceso 22,140,143
Proceso 23,146,148
Proceso 24,149,152
