Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,5
Proceso 1,8,10
Proceso 2,9,15
Proceso 3,12,16
Proceso 4,14,19
Proceso 5,21,22
Proceso 6,29,33
Proceso 7,30,36
Proceso 8,38,40
Proceso 9,46,47
Proceso 10,50,51
Proceso 11,53,54
Proceso 12,58,59
Proceso 14,62,65
Proceso 13,61,66
Proceso 15,72,78
Proceso 17,79,84
Proceso 16,77,86
Proceso 18,81,88
Proceso 19,91,95
Proceso 20,98,104
Proceso 21,105,107
Proceso 22,106,108
Proceso 23,110,114
Proceso 24,119,123
