Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,3
Proceso 1,8,10
Proceso 2,17,20
Proceso 3,27,28
Proceso 4,29,30
Proceso 5,38,39
Proceso 6,41,42
Proceso 7,46,48
Proceso 8,52,53
Proceso 9,55,57
Proceso 10,61,64
Proceso 11,66,68
Proceso 12,75,76
Proceso 13,80,82
Proceso 14,85,90
Proceso 15,95,99
Proceso 16,102,103
Proceso 17,112,115
Proceso 19,119,124
Proceso 18,118,125
Proceso 20,127,130
Proceso 21,136,139
Proceso 22,144,148
Proceso 23,147,152
Proceso 24,152,155
