Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,4
Proceso 1,10,13
Proceso 2,12,16
Proceso 3,17,18
Proceso 5,24,26
Proceso 4,23,30
Proceso 6,25,32
Proceso 7,33,35
Proceso 8,38,42
Proceso 9,46,49
Proceso 10,56,60
Proceso 11,65,66
Proceso 12,71,73
Proceso 13,79,83
Proceso 14,87,89
Proceso 15,94,95
Proceso 16,101,102
Proceso 17,104,106
Proceso 18,114,117
Proceso 19,118,119
Proceso 20,121,124
Proceso 21,128,131
Proceso 22,136,137
Proceso 23,145,146
Proceso 24,155,157
