Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,2
Proceso 3,3,6
Proceso 1,1,9
Proceso 7,7,13
Proceso 4,4,14
Proceso 6,6,19
Proceso 2,2,22
Proceso 13,13,25
Proceso 9,9,31
Proceso 20,20,41
Proceso 22,22,45
Proceso 12,12,47
Proceso 14,14,49
Proceso 8,8,50
Proceso 16,16,53
Proceso 5,5,54
Proceso 17,17,55
Proceso 19,19,58
Proceso 11,11,59
Proceso 10,10,67
Proceso 18,18,68
Proceso 23,23,71
Proceso 24,24,72
Proceso 15,15,73
Proceso 21,21,74
