Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,1
Proceso 1,1,3
Proceso 4,4,7
Proceso 5,5,9
Proceso 2,2,10
Proceso 10,10,16
Proceso 6,6,17
Proceso 7,7,19
Proceso 3,3,21
Proceso 8,8,23
Proceso 9,9,25
Proceso 11,11,31
Proceso 12,12,34
Proceso 21,21,37
Proceso 23,23,41
Proceso 24,24,43
Proceso 15,15,44
Proceso 19,19,49
Proceso 13,13,51
Proceso 22,22,52
Proceso 14,14,53
Proceso 16,16,54
Proceso 17,17,55
Proceso 18,18,56
Proceso 20,20,57
