Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 1,1,4
Proceso 2,2,5
Proceso 0,0,6
Proceso 4,4,9
Proceso 5,5,10
Proceso 3,3,14
Proceso 10,10,17
Proceso 11,11,19
Proceso 7,7,21
Proceso 6,6,32
Proceso 12,12,35
Proceso 20,20,36
Proceso 9,9,45
Proceso 16,16,46
Proceso 17,17,47
Proceso 19,19,49
Proceso 22,22,52
Proceso 23,23,53
Proceso 14,14,54
Proceso 24,24,55
Proceso 8,8,56
Proceso 21,21,59
Proceso 13,13,60
Proceso 15,15,61
Proceso 18,18,62
