Proceso,Tiempo de Inicio,Tiempo de Finalización
Proceso 0,0,1
Proceso 1,1,3
Proceso 2,2,4
Proceso 3,3,5
Proceso 4,4,8
Proceso 5,5,10
Proceso 7,7,11
Proceso 6,6,14
Proceso 10,10,16
Proceso 12,12,18
Proceso 8,8,19
Proceso 13,13,20
Proceso 14,14,21
Proceso 9,9,22
Proceso 15,15,23
Proceso 16,16,24
Proceso 11,11,25
Proceso 18,18,27
Proceso 19,19,28
Proceso 21,21,30
Proceso 24,24,34
Proceso 17,17,35
Proceso 20,20,36
Proceso 22,22,37
Proceso 23,23,38
